,B2,B3,B4,B5,B6,B7,B8,id
2013,0.9996821284294128,0.9999217987060547,0.999886155128479,0.9999144077301025,0.9998478293418884,0.9998574256896973,0.9998928904533386,ROI_1923/20191209T150719_20191209T150714_T19PGQ
2014,,,,,,,,ROI_1923/20200517T150719_20200517T150734_T19PGQ
2015,0.9080865979194641,0.9319882392883301,0.9193598628044128,0.9300253987312317,0.933011531829834,0.9275429248809814,0.9362689852714539,ROI_1980/20190116T023031_20190116T023558_T51TXE
2016,0.9405150413513184,0.9514657855033875,0.9503147602081299,0.9505766034126282,0.9499775171279907,0.9455512762069702,0.9507257342338562,ROI_1980/20190124T024009_20190124T024009_T51TXE
2017,0.9936440587043762,0.997535228729248,0.9983930587768555,0.9993531703948975,0.9996820092201233,0.9997583031654358,0.9997504949569702,ROI_1980/20190504T023559_20190504T024226_T51TXE
2018,0.9636824727058411,0.9795897603034973,0.976859986782074,0.9780031442642212,0.9762162566184998,0.9735462665557861,0.9769909381866455,ROI_1980/20200319T023549_20200319T023546_T51TXE
2019,0.9680752754211426,0.9620265960693359,0.9772524237632751,0.9630002975463867,0.971396267414093,0.9740267395973206,0.9755439162254333,ROI_1980/20200510T022551_20200510T022554_T51TXE
2020,0.966256856918335,0.9816034436225891,0.9870072603225708,0.9834332466125488,0.9873397350311279,0.989616334438324,0.989130973815918,ROI_1990/20190405T052649_20190405T053116_T43SGV
2021,,,,,,,,ROI_1990/20200115T053151_20200115T053150_T43SGV
2022,0.8054948449134827,0.95015949010849,0.9845973253250122,0.9834218621253967,0.9882376790046692,0.9919670224189758,0.9924697279930115,ROI_1990/20200219T052849_20200219T053831_T43SGV
2023,,,,,,,,ROI_1990/20200315T052641_20200315T053521_T44SKE
2024,0.8716124892234802,0.9543200135231018,0.9792487621307373,0.9758349061012268,0.981320321559906,0.985289990901947,0.9848297238349915,ROI_1990/20200524T052651_20200524T053821_T43SGV
2025,0.9769797921180725,0.9811291694641113,0.985962986946106,0.9881678223609924,0.9905818700790405,0.9927520155906677,0.9899381399154663,ROI_2028/20181224T054231_20181224T054231_T43RDH
